email,prediction
79fd30fdb8,0.155
ed7957e808,0.333
602c91dbb9,0.184
69faddaaa7,0.08
27fe778182,0.13
b76e584f06,0.14
9b37c072f6,0.13
7fd1d0d49d,0.18
0d54656d38,0.168
943a539963,0.11
de97384a03,0.11
f7dea20a71,0.13
1304628cef,0.289
9bca9efb05,0.3
e39fd1de47,0.11
5168b5ee31,0.18
2f66590b44,0.07
68af42b01b,0.14
7fc7e45324,0.144
cf9d3e71aa,0.14
dde55c834c,0.09
999b422df5,0.07
9bd60b8428,0.09
c47c95c294,0.06
195e669bfb,0.14
d4e53de262,0.15
484890aba8,0.209
5db3f123c3,0.15
860afc721c,0.21
ed682f658b,0.16
9acc08268b,0.06
c9a4ad7a22,0.614
b183bb910b,0.2
824fadc534,0.11
32aadcd6ff,0.12
07274a3e69,0.446
ab1dd4e0de,0.15
7336b286a1,0.162
896a137a35,0.197
7f7d991bb2,0.14
4d62d657ef,0.18
ad92263abf,0.43
3b91adec7d,0.18
70a63411f3,0.197
adf6755d7f,0.1
c01be0f8d8,0.11
9ae79f682d,0.139
3e9ee894a2,0.084
8f61b8b0b3,0.1
eada81ec5a,0.27
efb802d1a4,0.289
f7aa679779,0.18
343b003f3b,0.06
a9047f2dc9,0.05
2cffdd9e72,0.289
b5e1ac434a,0.13
6a98ec7499,0.09
b9c3f1f848,0.195
db556a14a1,0.04
598e3e4116,0.334
e31395c061,0.32
cc20f02f66,0.03
169dc40948,0.11
1b907125a7,0.299
f67690f7cd,0.2
63aebb6cce,0.19
12b574485d,0.135
c6a4f68969,0.18
aadf4b6d82,0.328
6ca0027ea3,0.439
d19cde48f5,0.1
2ddd70b23e,0.13
290e3bc240,0.11
63e8e9e4b1,0.16
d9a9967b67,0.21
6251d279cf,0.34
cd8701709f,0.09
8daf885f28,0.3
7d70ee624d,0.25
0f6eb6556e,0.14
91f4fc6116,0.475
5e65f42524,0.17
9d01e54b14,0.05
af4b9f65ce,0.181
78715fe9c9,0.16
c994da9092,0.05
aeb9c20272,0.3
3feac51db8,0.19
6bd900327e,0.07
1658f3c364,0.21
cbf5fd1f6a,0.07
2ba4f6232c,0.19
5b3d16b221,0.08
4efc4820e5,0.14
70c05922ed,0.3
fe3698763a,0.14
ed64b4964a,0.29
3fffdb60c2,0.26
8d4243dc0a,0.07
abe7d25b80,0.73
74a7422293,0.119
e67ba964b0,0.17
ede1c20fb9,0.199
20d75b7427,0.15
0b0db41599,0.22
e56fbb60f5,0.32
ab7ae0df96,0.1
ca7372b337,0.157
3b81bf5957,0.1
5a5ab75de8,0.24
edd3385891,0.08
b1943609ab,0.13
0d4ee7e4bd,0.31
dfb4e9b680,0.269
710859de51,0.13
5c29a0a471,0.13
b6c8148842,0.07
49dee7820d,0.02
0e77529ef9,0.08
e2be4dde80,0.46
4794e50ca3,0.23
20c7e017bf,0.21
e291d5a0e8,0.13
11a88567a9,0.15
823b479b84,0.23
82ce575ed3,0.399
5eca58adc8,0.24
035a604cbd,0.07
23ed77c055,0.237
5b60a634d6,0.16
ac0bc1d7e6,0.14
e2335f76f7,0.2
ff6a879d67,0.22
72a4b589ed,0.09
4e039e501d,0.05
82ad13832b,0.1
b25ea4a92d,0.06
3ffb2c62eb,0.1
369c6f10fb,0.03
45d042df1e,0.11
55ec8a06b8,0.237
ece8fe4737,0.07
3e1e8fa1c2,0.4
046a550f2c,0.178
912f1c6515,0.94
b29b8e119c,0.07
38a67d1f21,0.08
a313c43eec,0.1
e3db92568a,0.14
f89274ff7b,0.15
9c1c737e98,0.08
6669ee420e,0.25
4e5c8d3136,0.22
df99baad1b,0.2
274c1fd09b,0.269
f6f35b8026,0.397
987243919b,0.18
24db906d6f,0.198
d32148c395,0.505
a5946911fd,0.25
885185107c,0.23
a1a0be1563,0.03
37cf04bca3,0.11
59f760f23d,0.261
91da35d66c,0.23
180a05b89d,0.09
42c33a63d8,0.12
3f7c40739e,0.06
7e6d651042,0.19
579d4abaff,0.27
9b9aacf480,0.209
cc10966b53,0.06
633258a05c,0.14
09e6e83f55,0.272
ff19d5a065,0.1
967586f13a,0.175
96e40c1227,0.16
0a007f3ffc,0.2
7434a0e96d,0.14
db1b8bc51a,0.187
137aea1d47,0.07
3f517e78cd,0.032
3061c2b663,0.05
6faedefe3d,0.11
f9a0a53f37,0.09
54b8f82a1b,0.2
f81b1e109f,0.288
f08466d169,0.11
22498545ae,0.35
75ed4cdc92,0.3
b4391750be,0.394
f5e9496b1a,0.13
2fa8c2935e,0.25
2b7c7c4c64,0.46
816af3acfe,0.19
f9435c53d5,0.26
16bd3e2f34,0.1
b3fceacd1b,0.24
6edcec96e2,0.13
82ed125887,0.287
d481743740,0.03
64ca22fb5a,0.417
2b5ba22f18,0.13
a04b328953,0.22
39e223aca9,0.25
79d197ba60,0.2
861308b28d,0.3
96d86657dc,0.14
08d0d1e329,0.284
33e59967ac,0.08
2560c1db83,0.05
a365e808d2,0.139
d3c6579169,0.12
005e09ec21,0.08
f3b3e87746,0.265
c57a84a325,0.35
ee3ab8a8bf,0.26
7b6ca31754,0.07
64097dda38,0.17
5a1335c951,0.06
bf2895d89f,0.3
526972d7c4,0.1
29af7c0dab,0.25
dc5c2f37ae,0.31
aceeba1002,0.32
f20e0cb528,0.17
559154bd1b,0.12
cd8ab0db4d,0.19
265f86b553,0.18
9cfbbb67be,0.19
57ef897f76,0.14
5445b306dc,0.349
915e9989d1,0.305
35a1a96836,0.19
0eea4d7df0,0.1
64316c6e81,0.14
61aa8b10a4,0.08
fc9b68d007,0.07
7920ea0984,0.15
26b172d977,0.317
c7fbfb640c,0.14
b34a060362,0.16
1b75b273f9,0.11
e3fe26f77f,0.113
fcd4503f6f,0.218
2cab66dfd1,0.08
10f6856480,0.21
b497100d51,0.11
78ee9c36ea,0.19
c43d1746f4,0.15
bf8828af4c,0.31
136b37750f,0.21
7cb302ce69,0.13
658f8c079a,0.18
aaa6e44962,0.1
4c15ffc889,0.08
db22126c16,0.357
c6f68c8ba1,0.19
44030197ee,0.04
d635cbad00,0.18
2dcea61bd8,0.413
0b7c9ad92e,0.27
7b4070f5c7,0.294
7d40991f4a,0.346
94c29d0cc5,0.08
f12cde82b0,0.286
ffc89341dd,0.433
3171181db5,0.06
6bbe8791e9,0.33
efd16000ea,0.22
2a98aaa1e7,0.29
2654e72694,0.15
0a3e060013,0.09
c566b37deb,0.431
877f3d75fd,0.14
631ae67887,0.26
533c5e9588,0.198
937cc7a0a1,0.02
e1ec5493ac,0.141
92f9487c2c,0.09
ca9716ba02,0.04
6d4c7fe611,0.163
b8c1246ba3,0.04
5f3acfaf68,0.18
e73177ed65,0.18
5d05e5662e,0.09
d9b9fe6ecc,0.03
aed8dcb8b0,0.16
14a01ab1e0,0.1
19335c44b1,0.228
91e45d41b0,0.11
cb99fdb19e,0.06
5d9f46ad7a,0.12
c477f7f087,0.23
728fed51b9,0.29
456f02ca57,0.33
c96aebe78b,0.18
89f9c6b502,0.23
f1626cd943,0.1
0f3d0d9104,0.07
d84cf4d321,0.145
aecb7fb1bb,0.283
bee7b81892,0.15
e5c8819c33,0.12
5051c6c5e8,0.19
ccba7eae67,0.467
d40ac44a75,0.1
bc74f53b97,0.3
b5a20ec999,0.06
af6f93e49b,0.21
5630ceac08,0.1
b52ab9026d,0.299
88a6047fcc,0.08
fec13e6ff3,0.18
d4df9f52b7,0.183
e62f23e976,0.329
c07751e6ba,0.209
5745e57c64,0.1
f026cdd90a,0.1
fbfa522827,0.179
684311a4ac,0.1
e23271a1f8,0.19
efbf486bfb,0.352
5b9e14c923,0.1
c004d84977,0.23
7c583b0b47,0.17
1c8ff282d7,0.06
b199761342,0.307
113f52d095,0.14
754551f2f7,0.09
b955f908cd,0.11
6e8bef4a72,0.11
ab0bceda31,0.23
b144b25108,0.18
b5310c1003,0.103
da87e77782,0.14
3683a49ed3,0.17
7dbac85b4a,0.07
0da0add8ed,0.1
b40ef3d532,0.18
b7a5948911,0.21
5a5694dd31,0.14
2df305baca,0.26
adb650c48b,0.16
2eb7325265,0.12
545b1faedf,0.14
6b1e2d6dd5,0.01
45c6ef7b66,0.56
281ee30f40,0.18
dd54e8f866,0.18
c52705301a,0.1
826177eeee,0.126
2238db8072,0.265
434ff61c9e,0.37
228f5180b4,0.37
e8a1d0bf33,0.21
3815f47fd3,0.54
2b88bb2b98,0.07
e47604522d,0.24
014eff3634,0.27
5809221d4c,0.313
d9ecc89168,0.09
2956b29a95,0.16
9143ab0749,0.08
3316f7ab33,0.2
5b65c5e978,0.268
0c0d168791,0.12
0b335907f7,0.15
87bdc9d239,0.14
6dc45e9491,0.17
e582dd067f,0.1
6bafda79b5,0.15
295015b46f,0.1
a0efcede3f,0.18
1158dc20cb,0.24
a06e8998c8,0.23
08c5e20202,0.17
486c78f141,0.09
51c2a09e4e,0.21
dde886deef,0.15
d62651eab6,0.1
d517730758,0.34
f24539e031,0.21
2ef29f38ce,0.31
a894b00e88,0.27
fc8efc9678,0.02
4e712724f7,0.35
24bf3a18e6,0.18
85d09030ff,0.24
f12a15369d,0.09
072d8310b0,0.14
cb4c8263b5,0.09
bda33a88b8,0.14
6b2ab94c19,0.12
581f4dfbd2,0.298
eec12095fb,0.11
fa6667da1b,0.12
1297da6897,0.11
f1c0df358f,0.29
1a194302b1,0.04
417076789b,0.13
ce63bb1a5e,0.448
7c187f3b78,0.329
f641f059b2,0.08
ee82feb5b3,0.14
8cf9ebc646,0.19
3e4507b1e5,0.153
749cf404f8,0.1
7b267f99e6,0.12
743691aa72,0.23
00b13d0f8c,0.22
8e96575b57,0.253
cd2df17fc6,0.12
47690f838b,0.15
58d9ca2946,0.289
3a43d41732,0.03
fecf490625,0.13
e16fcd1c34,0.07
728e2a80e4,0.667
a296bd550d,0.12
7beb3c5772,0.1
bad9a789e5,0.259
9303120249,0.1
fcaea1cffa,0.287
c27e1463ac,0.01
0169c42903,0.13
e9d3c07787,0.15
a656999708,0.338
22b14cf34f,0.12
9f01501a4a,0.339
194aa5ce8d,0.15
2a3be6f0ee,0.03
5a70be97b2,0.04
21f38ad599,0.15
a0f9c84ae7,0.388
e7b706b3e8,0.05
d8dbc92a61,0.252
cadb588850,0.03
8b4922feb7,0.323
54a0c8180c,0.14
74c3704c29,0.08
64cde9abba,0.41
4fde23121d,0.269
d31526876a,0.15
bbc1558b6d,0.21
8203bc2832,0.11
41adc01d05,0.26
6ec02c735c,0.12
5c4ecdc644,0.14
0c285341fb,0.12
ca46d2b995,0.02
48e588599e,0.104
6877abc6e4,0.18
9c12b25748,0.08
abb8ef4dbb,0.21
e940720e10,0.2
dae3428702,0.16
3a2c57163f,0.359
6e9a073165,0.12
b426279d45,0.33
12d935e6cc,0.002
4fef1c6ede,0.05
3a59ab1fe2,0.15
d34731f50e,0.23
77f87de0e5,0.074
bc8f27464b,0.215
bad03f0bfb,0.06
d703c26152,0.13
60424e6ad6,0.03
5a31a18df0,0.108
f964a37b03,0.09
0c98d97018,0.11
5a8665b3cd,0.07
bd77de50f1,0.398
040867621d,0.11
3245871553,0.07
82ff036067,0.147
e433258af4,0.18
10f0ef0980,0.03
9ab087750a,0.16
00caf61f56,0.1
716624144f,0.24
c0cfca2b78,0.07
105016d833,0.166
d1bbaa6af6,0.07
4909379876,0.19
c22545d79e,0.15
68a7404822,0.138
de8a04378e,0.08
ee6bc0be0b,0.16
0fb31820ae,0.13
29c0f9c405,0.13
4529990e50,0.13
4889518f6f,0.31
3f3ecab781,0.242
b17b537c83,0.402
52e2f74cef,0.29
1900458be7,0.451
d86bc3308d,0.214
abeaccce88,0.22
61b2b83ef2,0.08
973f39e5ce,0.13
ac4e1061a7,0.07
0dae5c3da4,0.24
a6b17e31a1,0.08
91561116ce,0.364
4f4d8a6881,0.22
c997b27485,0.269
94fe760138,0.224
3a156f36d8,0.09
edc4a84ebd,0.33
ef63b93443,0.128
e67f8c5d85,0.277
2b694d3fca,0.1
5a3891f257,0.22
27273281fb,0.259
d1d096e336,0.195
df3e791dca,0.024
40990d55ee,0.132
21098c8636,0.16
eb5e23acb4,0.12
bb7fd7292e,0.07
e1e6ecf7a3,0.08
f9157a6b03,0.02
605fc73b89,0.26
d46b45d75b,0.17
56af68167c,0.13
8a40451008,0.17
57641cd994,0.552
b17a2d95c8,0.16
6a6c382bef,0.09
63fc7075ed,0.12
4dd299fac2,0.2
0cab945f62,0.22
e922bed6ca,0.05
196e1e900c,0.117
10bfd3ef00,0.19
c2ef848e3d,0.09
3aca7833ea,0.1
de188a45a2,0.1
044c335f39,0.07
e05e2bd5b1,0.268
97db31b9e0,0.11
bf6f4f88ee,0.21
d5ab23f5cd,0.267
3601e9d766,0.09
b23a8b5e9b,0.149
2afbc7506f,0.25
b07e964e3f,0.625
76222fa78c,0.11
7202ef3cb5,0.23
677944e044,0.22
394ef4f179,0.073
ac7ca7b309,0.03
fcc468c5a7,0.09
53af5fc82a,0.214
fc6661ed2d,0.1
7743be8cdb,0.184
61c173bf0c,0.1
45d93e8b34,0.18
463d30fcf2,0.06
210b9b8f1b,0.309
7f09103e89,0.367
83e905d227,0.2
c51d37c0c1,0.09
6aac700be7,0.119
8a3dc395df,0.16
40db93d090,0.173
7085d68f0d,0.118
0012481017,0.08
dd4ccba79a,0.208
677f1e9c46,0.25
683b47b055,0.15
62875f89eb,0.13
62c55424cb,0.31
37422c61c1,0.16
8aa655217d,0.258
4227a13548,0.13
140e3c3358,0.14
3cd3fc23e3,0.03
9f762a68b5,0.23
890f95592f,0.18
7c28483303,0.14
c2c45ceb8e,0.05
a69235f08a,0.08
95c54c89ed,0.101
f7a31523af,0.36
f6803525f2,0.226
e5eaabe2de,0.179
2693bb76de,0.509
bb245f6267,0.1
2d4089ce35,0.09
fa54828931,0.234
b06cb257e3,0.16
98ba13161d,0.1
7f797e7a0a,0.271
f6b0232939,0.13
da61eab147,0.25
fbdd1df932,0.05
3184104ff4,0.338
6f1607a011,0.16
6c68078105,0.09
337a45561b,0.07
7340dde3b2,0.2
ed5d96ff56,0.225
21024985d9,0.14
3e7c31df42,0.19
6284ef5f08,0.06
c3d5a32a64,0.13
19cc7c112d,0.16
6e82c44d93,0.09
90315a807d,0.09
61c10e29f4,0.17
670a713cda,0.28
731ba3b598,0.19
0ba8f9c6df,0.07
7ab49fb7f7,0.095
c249f05669,0.23
e3c6b24d7a,0.03
aa97f87234,0.143
f712ad0ae5,0.19
1554472e33,0.1
42d035657c,0.128
194199a5c7,0.469
9578a3367f,0.2
560b0be099,0.22
0c15558329,0.19
8f6a9e0f86,0.13
4d8b6d66c1,0.08
07a23e71fe,0.02
f86b10f3bd,0.13
2aa3f33c49,0.07
cc43b3f2a5,0.27
586ec39322,0.147
24422f1a92,0.183
3f24b5147d,0.22
2820715504,0.13
9bc95ddb95,0.12
1dded66679,0.602
013a375d53,0.07
a607883e31,0.26
bd0ccfefc0,0.367
a0a40c7aea,0.15
8669e529c0,0.284
59d61cbc0c,0.477
3df8e170fd,0.24
24d68906d1,0.08
b27e6e5df2,0.28
62c13199b9,0.28
de262b7de5,0.02
6571a242cc,0.15
5af80a7e61,0.06
47f5c2db01,0.19
8299af9289,0.15
6062a5dfc5,0.09
bd6ec6048c,0.22
a931a57b04,0.129
ed0d406dda,0.166
b59ca43ab9,0.17
6d6c60ec62,0.14
eee6c39462,0.13
3a6166fac9,0.05
b977854983,0.08
d5a668f330,0.11
9436636304,0.08
aa8f672657,0.49
6693ca0ac5,0.08
5092d81952,0.22
f0a331c633,0.05
690fac758d,0.346
0fac329ef9,0.2
f8d21cfaac,0.33
216e50add9,0.16
4754107400,0.17
7a4f69a966,0.12
2226e6687e,0.215
b735894b35,0.13
5a1b8fce0a,0.273
6c7b75f23f,0.26
ee1ad52cef,0.11
4fd69d4ce8,0.1
81c4706a05,0.225
743c5dcd2f,0.09
7f1be9bbae,0.28
99e8314318,0.24
a00b6851ce,0.24
d672c3085c,0.12
38e745d04a,0.07
6c696333ea,0.109
40d3f2a764,0.21
649ff65e22,0.11
9f5c00e151,0.098
1f5b324fe2,0.15
af7baf5d39,0.437
f3d81560b9,0.08
24c77f7cb3,0.17
04a567d1ec,0.038
52b27645ca,0.34
1817ba31d5,0.15
34bd0fad23,0.14
06b4354a6d,0.239
123878bbf4,0.29
72ce8daf6b,0.248
52ce4d47a9,0.08
b5760930f0,0.09
0f089294e9,0.15
c3fd0ad863,0.08
763aff6539,0.16
3806eb5aaa,0.18
91da1d1a66,0.3
683c89fa5d,0.32
3aabcb5572,0.23
cdd11c02b0,0.32
f25d079dd7,0.1
ec0c529905,0.09
d9674829c2,0.159
8f40d3dcbf,0.2
a1901dd7c6,0.1
6c22ade7ce,0.801
0f59f6cc4b,0.1
b035373b21,0.22
a4123d5373,0.23
ee23b83f45,0.12
3fa373167d,0.053
f0237a48a7,0.11
b3c3570ba6,0.05
5c01e64833,0.05
d06f1b4190,0.19
5dda72bbf1,0.093
d5a57aed4d,0.06
9a1ece4f02,0.05
cadc38cd03,0.199
de56fbbf81,0.179
eff773312b,0.16
4eb9861566,0.23
042cd47412,0.13
e891fb5aff,0.16
c12fbe3e84,0.13
22ebc313b8,0.08
5e6d73b3a6,0.17
7f7cee251e,0.14
71fad05328,0.1
f1f3c91388,0.17
09b7bedd91,0.15
9f8f4bc48d,0.24
e2ef83457e,0.31
b12e78fd42,0.15
1d55923e61,0.09
37c6e670c4,0.242
0e7a379542,0.228
ac0d5de6fa,0.12
761ae55820,0.07
e02fd33f50,0.35
a30b93a9fb,0.28
35f11a5374,0.2
3fbc8e5d98,0.04
5326fbf9f9,0.1
1b51fcdab4,0.31
14a2395186,0.13
54d1dc06d2,0.08
28eede9213,0.14
53917824ca,0.149
5a4d42b4f1,0.11
a87b3aceed,0.079
e020ae9c1b,0.08
3aef55e240,0.19
e96f605f4c,0.1
15417f2d8a,0.1
53dd013546,0.089
fe266ca7ed,0.02
6e91ac397f,0.152
5367798958,0.11
8ccdf5c965,0.249
0a12d80b73,0.11
d3d729f2a8,0.04
89c664fbf9,0.524
03a74c58b6,0.379
bd4b558869,0.12
7d496e1686,0.08
b3872a5167,0.12
2b214362c1,0.06
1ec8ecb37d,0.21
c14c06050c,0.04
45790ce956,0.01
429c2fbccc,0.08
e07688e639,0.084
8937b51596,0.16
539e58df3b,0.298
8f3c53ce4c,0.06
96e095484a,0.18
8f7a33ae47,0.17
02bc1b72fb,0.276
cc1f73a1ed,0.16
00ad7aa336,0.134
d44c2241df,0.07
004104c935,0.309
2f273bd358,0.335
bac863c075,0.232
541db43d56,0.25
669125515a,0.06
14f856d425,0.37
f1ff19e2fd,0.04
1a8f9b8de3,0.21
5f0c2831e9,0.12
da89df63ce,0.17
fa920253a1,0.28
11ae7bc39b,0.389
162296fe82,0.23
745870c3a7,0.514
ad716a9b07,0.11
a2ee04853a,0.078
0ed84365f3,0.14
efaeaf0372,0.131
61a59c22f8,0.08
c4f13224b4,0.09
5d24ca1312,0.468
dba94abb22,0.2
02698b87eb,0.21
ab0dbdd2de,0.06
1ed22d2965,0.14
cca37f17a4,0.221
970152ebe2,0.2
01dc0cbec5,0.348
52ab06e3b0,0.1
0fb4846307,0.204
6a32ec9108,0.14
a9544a3052,0.306
adb3c77355,0.28
7dd1eefbed,0.11
5f24631158,0.07
c4527cb80e,0.193
c4998f03a0,0.12
28695c16ff,0.147
8327d7722b,0.37
d89c1abc38,0.238
beb0e537dc,0.19
19e1af9a66,0.23
57deca08f0,0.137
92f0c95800,0.414
bd7b83853a,0.2
86f204e9fc,0.07
3424c22f45,0.22
7bbf1c8f1c,0.15
d3ec2ca37f,0.18
2c048ef6af,0.394
436215ef5b,0.14
4281875116,0.06
e0da6e8091,0.24
d8708e0393,0.2
4846512789,0.14
e5c7042a27,0.22
d3be44ed49,0.23
71cac2dd26,0.16
628f54fa46,0.19
8efc71e136,0.27
fada0ea031,0.09
e3c0f38e3d,0.283
6d3f63d5b8,0.14
230433c9eb,0.291
f25a06dc70,0.397
539858c71e,0.22
23a18f0438,0.239
816a6619d4,0.47
53432ccd0f,0.15
ba6f63e51b,0.08
f6f137e2a7,0.257
abe2b982e3,0.353
45a2d06fa7,0.05
222bfc93c0,0.15
b960e29ddd,0.14
4cb49b750e,0.07
fe81b36ada,0.19
6834b0b553,0.209
afe155d6b2,0.17
06fadace2a,0.17
66b8fdcdcd,0.245
ca4cce8ac9,0.16
d476c93773,0.02
476b5f3d85,0.04
cffa8ad5b7,0.34
475f14f109,0.09
9d0322080f,0.148
c76887555b,0.12
35803c7817,0.16
9122363289,0.06
8b16a869a1,0.06
12c2cb822d,0.09
f6fbdab806,0.22
b0298893c4,0.09
706c281ee5,0.28
e65e43449a,0.12
e376825ce9,0.16
02111d46b1,0.15
b72add5aa2,0.14
ce1ac84cc0,0.389
a084aa0556,0.03
c860ee68cf,0.21
3d88039673,0.16
8b6f2b93d3,0.38
93d3adcb89,0.23
2de5d720e4,0.24
397219f7d6,0.12
16ed3d90a7,0.15
9bd93c7692,0.263
9724e40d90,0.15
bfa78042bb,0.16
5ea20e2ecf,0.04
b97a1f43a8,0.06
7d4e53bb71,0.16
641b586e82,0.09
91555e9969,0.14
9d24798159,0.307
4d641dbe74,0.28
fad6826361,0.03
fbddd9ebb2,0.21
f60aa6b26e,0.25
1195c091bd,0.21
aecf36bbe7,0.282
690e987422,0.17
d1f92d84be,0.18
67c34017cf,0.11
1c7c233be0,0.276
0328aef83d,0.35
e1d3a6b366,0.14
3708bed30e,0.06
7ff2856b5b,0.07
6cb9027cc8,0.32
fee62a6d9a,0.285
e49407be47,0.262
e27a08b0d9,0.12
403c673c6e,0.26
9022f863e8,0.15
2f5f2354e7,0.727
44a03896c4,0.14
bdd4a64d37,0.18
586c362b97,0.334
4c71730c1c,0.2
ba69a16095,0.27
499328e015,0.217
939eefceb3,0.03
3accfe851a,0.07
5b0ea2c525,0.09
36d20b5e6a,0.12
508056876b,0.19
f1a7195bfe,0.11
8e224bfffa,0.17
ed8deb4f45,0.37
1366952abb,0.189
7edeacd951,0.17
d9f03a61d5,0.19
512d3f4bf8,0.15
6dce5e8f11,0.31
a84c7a31ef,0.109
5545e7eb7a,0.05
0f9990e60a,0.2
6110582f57,0.21
b13e9362b9,0.12
c1fd920229,0.328
f5ae210ccd,0.16
45691f73e0,0.14
55f8e927d5,0.12
b494897709,0.14
fee0fecdaa,0.14
dee40777c5,0.599
26607664c2,0.08
b1e4ea648b,0.14
a2527ed30d,0.15
f53f4fe0d8,0.11
9d33e3c870,0.27
b1c0baf383,0.13
7b03226198,0.29
c9dc7a0f34,0.085
89ce4327ca,0.28
005d79902d,0.14
4683700218,0.17
74052ad2e8,0.17
f44e8743a0,0.17
8e167303df,0.27
283ec0c790,0.16
c6a6352452,0.29
70f003c944,0.508
dbb699a45c,0.13
026ac818de,0.01
7f8a8fb958,0.169
9378238a88,0.12
d822e5211b,0.06
7e7b4a7f4e,0.08
c445b5c603,0.1
9062573b5e,0.12
466963f810,0.08
9dc74aaabe,0.219
523e2bae9c,0.0
5fd6367448,0.12
d87e39c633,0.475
50fcbfdb03,0.27
e5f4e81d2a,0.344
417d09ea06,0.35
e742260e91,0.188
b462a7f45e,0.11
54a4a4b073,0.17
efad64e57f,0.26
e2f8e58bea,0.23
b700ee22bc,0.13
c54aad0dfb,0.18
08a66f41e8,0.16
53cee916ab,0.1
e88c0b8097,0.34
ce6a0670d8,0.413
e69581c3b1,0.1
8ba31fd7fe,0.33
5909c02ca3,0.228
31e74c016c,0.221
dd5aab58fa,0.268
ccfce25d01,0.11
1fc4d3cc4b,0.06
07a1ca79f2,0.07
f99c3f657a,0.06
88f1c70352,0.12
3f411fc21c,0.09
5b31b2436d,0.17
7599365b1b,0.25
f6de3b9cb6,0.15
e0276de84e,0.13
f2bc236f7c,0.05
9d22d5914e,0.216
228cc80f16,0.15
fa1b9d05cc,0.3
f2818077f7,0.09
b0c9a389ac,0.19
70bdc026e5,0.299
fd81a8bfe9,0.09
b510419099,0.16
b613a684a6,0.08
ad84c91173,0.199
06697f2e66,0.09
12f104adcf,0.19
9aeaa618e6,0.02
d04221bed3,0.227
0ef0d47a79,0.1
913b88acc0,0.24
e6c54d6877,0.05
8bf2296ae0,0.214
43ac91b3aa,0.07
8bd2e592b4,0.21
9341b29390,0.486
2c97763c90,0.19
b2e8b5b527,0.23
3daf02fe96,0.06
442e0b124c,0.08
61bff6c1f0,0.27
99d383a025,0.13
5eb7c32e4d,0.23
d43dad774d,0.1
521fdabc82,0.379
1a02de2b12,0.293
ba44f11ed8,0.0
0c16c8404d,0.279
748e577c9a,0.19
f96b734d39,0.089
8292eaf2dc,0.099
991c40e698,0.17
2c1193ad58,0.05
1b83cdd93a,0.13
629047b990,0.08
00fcdd0675,0.17
b6b9fe7dc2,0.13
9d99afaef7,0.189
e71eafd09c,0.383
ffc3c564a8,0.31
4fe60309b7,0.05
72889b7f89,0.08
9a6b8f90a8,0.29
d306047d76,0.08
52bb596920,0.218
0b66d48896,0.07
cd21e5090c,0.06
d601862eb4,0.2
32d5143d13,0.12
7306058593,0.25
3303c9dff6,0.15
72c2574b41,0.13
b76e39dd61,0.05
2cf38d5152,0.05
427ec60ac5,0.1
b821d803e4,0.17
2b3852b963,0.12
b171d6e69b,0.24
883ec0e738,0.16
f0f1880fc0,0.16
1208d2cce4,0.12
ec6902bace,0.18
3b5bb1fbed,0.27
34ecd7f0c4,0.07
c6d985534a,0.03
17ad317138,0.21
37a454b3f4,0.16
e6ce79e92b,0.08
68b4223134,0.224
5c9f326818,0.15
b223286946,0.175
4136744095,0.058
539172fe31,0.15
94cd3a0336,0.06
3f1edbe379,0.372
c68cc983c2,0.279
85ec43b08e,0.241
113c053247,0.12
8773c0413a,0.388
0b848df34a,0.08
9e1273a803,0.384
838b3a42cb,0.13
7a1e2b7921,0.12
9e4724ac6d,0.412
a9d48e4b20,0.397
8585254966,0.09
4c042fa7d0,0.12
dac98690e7,0.06
230ea1adc4,0.11
01d3d030af,0.2
316c6d2542,0.17
88094e1697,0.26
9df45a777d,0.05
c1bdeb7ab7,0.13
30293b70d2,0.04
f024374628,0.238
8d3725ddbf,0.24
49d78067da,0.46
0520f2bd7f,0.14
048349e0cb,0.326
340374a7aa,0.18
e58f1b95a4,0.11
3ab1f8b3d3,0.27
9d72f6b013,0.1
a84037127a,0.24
4afab850f6,0.187
b620001720,0.03
5ad0612474,0.067
d94d83c8d7,0.21
b4c3c73db5,0.49
3e85d37970,0.18
b6570d7159,0.2
d57f80c63f,0.187
829b7bb99f,0.14
1376c7e77a,0.18
101809e108,0.05
7962739b48,0.486
18863cb372,0.15
510ecf393c,0.2
3fd68faa17,0.23
344060afbc,0.24
29ec083855,0.16
c48f79f57c,0.08
b3ab67a905,0.1
ee684633d8,0.02
ff7d5184eb,0.16
88476748d8,0.21
6d6dfef53e,0.1
1d0479b660,0.12
d58a243f70,0.14
b99c209186,0.09
a3bc81f135,0.158
82264cfa9f,0.05
da9613ad23,0.2
581552088f,0.18
3475099d27,0.25
e4540707c3,0.11
5ad9821dc9,0.15
5ef36810e2,0.27
6fed69ba24,0.22
2f48342659,0.05
46f49509fe,0.12
c7311c2216,0.11
fe8bbb1eef,0.04
df731a6281,0.17
45c0a40675,0.31
d6b3373d63,0.13
f12bb90749,0.28
5b24347ba7,0.13
e4b580a848,0.09
e5973a8d58,0.18
cc26cd0545,0.12
19a0187edf,0.04
c28427f3bc,0.38
bc06ca7dac,0.27
923b186598,0.13
66de04f425,0.21
339c428800,0.22
a52bad0711,0.15
c5ce50e6a2,0.07
d1cf5f5a99,0.313
f9dc2e133e,0.15
e2a399fed8,0.098
ccd5af07e1,0.193
fa19d56686,0.19
f70918820c,0.1
bdfab3a2a9,0.14
eef558d166,0.336
0d20307325,0.1
